SIO2,TIO2,AL2O3,CR2O3,FEOT,CAO,MGO,MNO,K2O,NA2O,P2O5,H20,F,CL,NIO,CUO,COO,ZNO,PBO,S,ZRO2,AS,MINERAL,GROUP
56.31,0.48,1.16,0.12,3.39,0.0,21.5,0.05,11.18,0.16,0.22,1.2,6.64,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
51.15,0.52,4.77,0.13,4.57,0.0,22.28,0.04,11.11,0.22,0.0,1.42,5.75,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
53.03,0.28,3.53,0.16,3.16,0.0,22.51,0.05,10.77,0.16,0.03,1.65,5.98,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
53.0,0.27,3.4,0.15,3.2,0.01,22.65,0.07,10.72,0.27,0.05,2.16,5.74,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.09,0.27,3.93,0.15,3.29,0.0,22.9,0.07,11.18,0.22,0.18,1.42,6.36,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.14,0.27,4.2,0.16,3.41,0.0,22.95,0.04,11.09,0.22,0.03,0.64,6.38,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
51.84,0.28,3.87,0.13,3.3,0.0,22.54,0.09,10.69,0.25,0.03,2.25,5.68,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
43.31,1.02,11.02,0.89,3.39,0.0,24.12,0.06,11.84,0.2,0.0,1.55,6.33,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.5,0.24,4.04,0.2,3.25,0.0,22.79,0.1,11.07,0.27,0.04,1.42,5.95,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
51.93,0.59,4.46,0.19,4.15,0.0,22.32,0.04,11.08,0.25,0.12,1.44,6.5,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.18,0.31,3.95,0.1,4.07,0.0,22.58,0.04,11.13,0.24,0.02,1.24,6.13,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.47,0.3,3.82,0.15,3.26,0.01,22.66,0.06,10.9,0.25,0.23,1.1,5.71,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.54,0.23,3.91,0.14,3.36,0.0,22.53,0.07,10.74,0.27,0.06,1.59,5.73,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
53.47,0.27,3.63,0.11,3.1,0.0,22.97,0.06,10.98,0.24,3.98,1.65,5.87,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.83,0.26,3.56,0.14,3.14,0.02,22.55,0.06,10.76,0.21,0.12,1.64,5.73,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
50.61,0.26,4.9,0.12,3.64,0.02,22.41,0.07,10.69,0.23,0.11,1.42,5.71,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
51.43,0.38,4.92,0.07,3.6,0.0,23.31,0.09,11.05,0.24,0.0,1.32,6.71,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
51.95,0.31,4.27,0.14,3.9,0.0,22.66,0.04,11.11,0.24,0.0,1.34,6.24,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.63,0.27,4.02,0.15,3.98,0.0,22.64,0.04,11.04,0.21,0.16,0.0,6.73,0.07,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
51.87,0.26,4.0,0.11,3.23,0.03,22.36,0.06,10.67,0.17,0.05,1.7,5.66,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.07,0.31,3.99,0.19,3.19,0.0,22.34,0.08,10.83,0.19,0.05,1.88,5.71,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
44.0,0.9,11.1,0.01,0.9,0.0,27.2,0.01,9.9,0.2,0.01,0.19,8.2,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
42.06,0.74,11.99,0.02,0.97,0.1,24.96,0.02,10.08,0.24,0.0,0.04,8.22,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
51.81,0.28,3.99,0.1,4.2,0.0,22.36,0.05,11.15,0.27,0.0,1.64,6.68,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
51.8,0.3,4.29,0.18,3.34,0.0,22.91,0.0,11.2,0.27,0.0,1.64,6.33,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.8,0.25,3.47,0.09,3.15,0.02,22.59,0.07,10.73,0.21,0.14,1.26,5.71,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.61,0.26,3.85,0.21,3.22,0.0,22.68,0.06,11.15,0.22,0.0,1.59,6.53,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.68,0.5,4.03,0.85,2.65,0.0,22.57,0.04,10.98,0.18,0.0,1.42,6.31,0.04,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
50.92,0.36,5.07,0.15,4.46,0.0,22.27,0.06,11.08,0.28,0.27,0.01,6.06,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
43.3,1.13,10.7,0.23,3.2,0.0,24.7,0.05,10.8,0.07,0.0,1.49,5.8,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.53,0.26,4.05,0.17,3.79,0.0,22.59,0.06,11.21,0.24,0.0,1.59,6.45,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.07,0.41,4.33,0.14,4.04,0.0,22.47,0.04,11.02,0.24,0.0,1.83,6.11,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
41.25,0.29,11.09,0.16,7.64,0.01,23.52,0.14,10.58,0.32,0.05,1.1,6.09,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.44,0.27,3.65,0.15,3.43,0.0,22.59,0.09,11.14,0.2,0.14,0.86,6.29,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.81,0.27,3.96,0.13,3.92,0.0,22.55,0.05,11.05,0.2,0.12,1.61,5.93,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
51.75,0.33,4.34,0.09,4.13,0.0,22.34,0.05,10.99,0.24,0.02,1.43,6.87,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.16,0.29,3.95,0.15,3.28,0.02,22.86,0.06,10.86,0.22,0.02,1.2,6.0,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
56.93,0.56,0.65,0.06,3.65,0.0,21.55,0.02,11.35,0.18,0.02,1.1,6.54,0.02,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
51.81,0.51,4.72,0.14,4.37,0.0,22.3,0.09,11.12,0.23,0.0,0.62,6.03,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.31,0.27,3.86,0.18,3.25,0.01,22.53,0.07,10.84,0.22,0.0,1.59,5.79,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.23,0.24,4.27,0.15,3.39,0.01,22.99,0.1,11.1,0.28,0.16,1.1,5.66,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
51.58,0.27,3.72,0.16,3.35,0.02,22.3,0.1,10.85,0.28,0.27,1.68,5.56,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
51.55,0.35,4.32,0.14,3.24,0.0,23.01,0.13,11.16,0.24,0.23,1.43,5.84,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
53.18,0.26,3.84,0.14,3.07,0.0,22.92,0.09,11.16,0.22,0.21,1.77,5.91,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
52.6,0.21,3.38,0.11,3.09,0.03,22.81,0.07,10.61,0.28,0.05,1.55,5.74,0.02,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YANGZHUMINGITE,MICA
33.09,0.3,12.02,0.07,36.53,0.43,1.65,2.05,8.07,0.15,0.04,3.25,0.82,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
47.29,0.01,19.49,0.15,11.46,0.01,0.01,1.24,10.16,0.19,0.0,0.17,8.48,1.58,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
35.11,0.97,20.98,0.01,26.53,0.04,1.1,1.1,8.83,0.21,0.0,3.04,1.66,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
35.02,1.03,20.8,0.0,26.27,0.11,1.28,0.97,8.78,0.17,0.05,3.18,1.32,0.27,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
36.09,0.42,22.13,0.03,24.88,0.36,0.21,0.97,9.29,0.19,0.24,2.7,2.45,0.26,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
38.05,0.46,23.18,0.02,20.97,0.12,0.29,1.1,9.14,0.31,0.0,2.62,2.84,0.23,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
45.7,0.59,18.4,0.08,12.4,0.0,0.02,1.42,9.49,0.33,0.0,1.37,4.24,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
41.44,3.39,11.64,0.04,21.17,0.14,0.93,6.91,0.67,8.75,0.0,1.77,5.25,0.03,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
37.3,0.45,22.6,0.08,21.4,0.34,0.33,1.01,8.97,0.47,0.0,2.57,2.8,0.29,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
43.34,0.09,27.91,0.04,11.51,0.0,0.18,0.9,9.84,0.39,0.11,2.41,2.11,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
38.09,2.06,15.81,0.36,10.7,1.54,0.0,21.21,3.88,7.39,0.0,1.66,2.01,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
40.07,0.63,16.68,0.02,10.81,1.58,0.01,23.07,5.06,7.05,0.02,0.37,5.69,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
46.67,0.2,21.02,0.02,12.75,0.02,0.52,0.18,9.47,0.09,0.08,2.0,4.77,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
33.42,1.21,15.72,0.03,33.69,0.76,1.12,1.33,9.29,0.3,0.23,3.4,0.63,0.34,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
32.13,0.18,13.77,0.0,37.32,0.23,0.45,2.58,7.06,0.47,0.02,2.29,3.74,0.43,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
31.19,0.39,12.59,0.0,37.42,0.5,0.45,2.4,6.91,0.17,0.08,3.33,0.38,0.18,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
35.73,0.09,22.07,0.28,26.45,0.13,0.23,1.44,9.4,0.87,0.16,3.18,2.47,0.42,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
42.16,0.34,21.6,0.0,12.09,0.0,0.27,3.83,8.45,0.47,0.03,1.9,4.77,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
36.36,0.11,22.61,0.03,24.98,0.05,0.11,0.92,8.85,0.26,0.04,2.84,2.19,0.3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
34.34,0.56,11.21,0.12,36.45,2.07,0.2,1.91,8.95,0.29,0.7,1.65,4.04,0.38,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
39.25,1.35,15.83,0.09,12.4,1.53,0.0,22.67,2.21,7.82,0.27,0.0,3.78,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
42.45,0.09,25.8,0.0,13.43,0.07,0.21,1.12,9.84,0.15,0.14,3.4,1.38,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
39.95,6.9,13.25,0.08,19.25,0.11,0.13,8.05,0.6,9.35,0.13,1.77,4.21,0.06,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
39.73,4.91,12.35,0.05,19.63,0.0,0.07,9.15,0.57,9.0,0.08,1.71,4.28,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
44.32,0.31,20.61,0.02,12.02,0.0,0.14,3.56,8.62,0.39,0.02,0.49,6.16,0.27,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
37.32,0.54,22.58,0.0,23.61,0.44,0.41,0.8,8.81,0.27,0.0,2.73,2.56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
45.17,0.18,20.39,0.08,13.91,0.01,0.04,0.93,9.69,0.23,0.0,0.32,8.12,0.35,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
35.46,1.08,20.56,0.01,26.02,0.02,1.05,1.09,9.12,0.14,0.02,3.14,1.44,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
45.9,0.23,20.22,0.04,12.64,0.0,0.11,0.7,9.59,0.26,0.0,0.26,8.32,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
47.8,0.13,19.78,0.21,8.91,0.01,0.03,1.33,9.89,0.23,0.14,0.16,8.56,1.37,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
41.61,0.59,20.87,0.04,19.66,0.03,0.56,0.23,10.25,0.09,0.1,2.14,4.1,0.33,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
42.09,0.0,25.38,0.08,13.97,0.17,0.17,0.9,9.9,0.3,0.03,1.36,3.98,0.19,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
38.41,7.62,12.21,0.04,17.06,0.32,0.13,10.41,0.85,8.52,0.03,1.68,3.48,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
31.93,0.95,22.32,0.62,31.52,0.18,0.19,0.94,9.32,0.25,0.08,2.87,2.41,0.02,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
34.35,1.38,15.82,0.07,35.98,0.11,0.18,1.32,8.24,0.61,0.22,1.43,4.2,0.56,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
39.49,0.43,23.67,0.02,19.43,0.09,0.42,0.92,9.41,0.32,0.01,2.29,3.74,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
38.07,0.59,22.96,0.02,23.14,0.3,0.37,1.0,9.55,0.23,0.02,3.09,1.95,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
35.68,1.52,21.2,0.0,25.14,0.1,0.31,0.91,8.73,0.28,0.04,2.82,2.14,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
35.37,0.32,12.53,0.0,35.6,0.16,1.91,2.63,9.1,0.2,0.02,2.76,2.24,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
36.18,0.78,22.5,0.02,24.2,0.11,0.37,0.73,9.37,0.15,0.06,2.73,2.42,0.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
34.44,0.18,14.88,0.05,34.77,0.23,0.06,2.4,9.12,0.04,0.04,2.67,2.7,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
41.9,0.99,20.71,0.0,13.39,0.19,7.92,4.06,11.04,0.0,0.14,2.09,3.33,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
38.98,0.71,16.54,0.26,14.59,1.09,0.0,22.09,4.17,8.04,0.05,1.83,3.56,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
45.34,0.31,20.98,0.06,16.32,0.14,0.43,0.21,9.15,0.1,0.09,2.25,4.2,0.26,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
34.69,0.5,21.96,0.04,26.28,0.17,0.29,0.89,8.75,0.23,0.0,2.67,2.34,0.12,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
47.97,0.02,19.45,0.0,11.2,0.0,0.01,1.35,10.05,0.15,0.21,0.25,8.44,0.51,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
38.69,0.56,16.98,0.22,11.05,1.62,0.56,22.78,6.42,6.85,0.0,2.36,2.1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
30.57,4.75,12.93,0.05,38.31,1.09,0.29,2.73,8.9,0.09,0.0,2.71,2.66,0.21,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
39.69,0.7,16.97,0.07,10.78,1.57,0.06,22.59,4.74,7.18,0.05,1.3,4.54,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
38.94,0.26,17.42,0.13,10.22,1.53,0.23,23.5,4.04,6.48,0.16,2.01,3.99,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZINNWALDITE (SENSU LATO),MICA
29.16,0.02,0.0,0.0,65.15,0.24,2.59,2.2,0.0,0.0,0.22,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
29.26,0.05,0.38,0.03,67.29,1.4,0.26,3.25,0.1,0.06,0.19,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
35.1,0.04,0.0,0.02,39.3,0.38,23.9,1.2,0.0,0.05,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
35.58,0.08,0.04,0.01,38.14,0.3,26.64,0.53,0.02,0.01,0.06,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
34.39,0.03,0.0,0.0,43.94,0.21,21.28,1.48,0.0,0.01,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
35.48,0.07,0.22,0.06,38.83,0.28,25.04,0.9,0.28,0.46,0.21,0.26,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
29.86,0.01,0.03,0.01,62.33,0.2,1.34,3.13,0.01,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
28.97,0.02,0.0,0.04,68.0,0.35,1.07,1.63,0.01,0.13,0.03,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
29.6,0.0,0.0,0.0,66.47,0.24,2.34,1.87,0.02,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
29.06,0.04,0.0,0.04,65.53,0.38,1.98,1.97,0.0,0.02,0.15,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
33.18,0.04,0.01,0.02,46.05,0.3,16.84,2.98,0.0,0.04,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
29.98,0.0,0.03,0.0,64.68,0.41,3.31,2.38,0.02,0.07,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
31.84,0.1,0.1,0.0,59.34,0.17,4.81,1.85,0.0,0.0,1.4,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
35.69,0.03,0.0,0.0,35.91,0.21,29.56,0.46,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
36.75,0.1,0.07,0.0,36.7,0.43,28.12,1.09,0.02,0.09,0.2,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
33.83,0.01,0.02,0.0,45.78,0.33,19.23,0.94,0.0,0.01,0.02,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
29.44,0.0,0.0,0.01,66.0,0.31,0.54,3.49,0.0,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
30.43,0.06,0.04,0.03,64.12,0.59,3.74,2.65,0.0,0.01,0.48,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
29.67,0.2,0.07,0.32,63.04,0.6,0.77,5.47,0.2,0.35,0.11,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
35.29,0.11,0.02,0.02,37.6,0.08,26.24,0.6,0.0,0.02,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
38.77,0.0,0.02,0.0,0.0,39.76,0.13,22.61,0.0,0.08,0.46,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
31.82,0.03,0.01,0.0,53.96,0.37,12.43,2.33,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
28.0,0.0,0.0,0.04,66.89,0.0,0.0,5.18,0.0,0.0,4.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
31.41,0.0,0.05,0.04,53.53,0.35,11.16,2.79,0.01,0.01,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
32.14,0.01,0.01,0.03,55.02,0.12,12.81,0.86,0.0,0.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
35.95,0.03,0.04,0.0,35.59,0.07,27.84,0.53,0.0,0.03,0.03,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
30.12,0.08,0.0,0.0,63.23,0.19,4.98,1.89,0.0,0.0,0.03,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
33.44,0.07,0.05,0.0,49.83,0.47,15.79,1.05,0.01,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
35.3,0.28,0.0,0.02,43.0,0.52,18.5,1.21,0.0,0.33,0.16,0.31,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
32.48,0.06,0.05,0.04,40.96,0.23,22.19,2.36,0.02,0.02,0.29,0.21,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
35.09,0.03,0.01,0.01,36.26,0.21,26.58,1.02,0.02,0.02,0.0,0.34,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
35.52,0.08,0.04,0.01,36.61,0.14,27.06,0.73,0.0,0.03,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
30.91,0.06,0.01,0.01,60.95,0.38,3.21,2.98,0.01,0.01,0.48,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
34.78,0.03,0.03,0.0,37.5,0.07,24.97,0.48,0.0,0.02,0.03,0.01,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
29.13,0.02,0.02,0.04,66.23,0.24,2.31,1.9,0.01,0.02,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
33.9,0.02,0.03,0.01,40.8,0.35,22.9,1.16,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAYALITE,OLIVINE
